,tic_p3,filename,anomaly_score_p3,tic_p9,anomaly_score_p9,is_toi,importance_score,normalized_score,score_sum,score_weighted_root_sum,score_sum_norm,score_weighted_root_sumnorm,matched_label,label_group,similarity_score
4477,270270529.0,tess2018206045859-s0001-0000000270270529-0120-s_lc.fits,0.0421686746987951,270270529.0,0.0301204819277108,False,,,0.03253012048192766,0.1989906084027111,0.027257933279088712,0.14301806821661567,err,outlier,0.7314186414223351
4478,270275880.0,tess2018206045859-s0001-0000000270275880-0120-s_lc.fits,0.0180722891566265,270275880.0,0.0240963855421686,False,,,0.022891566265060184,0.13859259261582624,0.017493897477624105,0.0779579657650797,Pl,planet_like,0.8596114529235619
4479,270299910.0,tess2018206045859-s0001-0000000270299910-0120-s_lc.fits,0.040160642570281,270299910.0,0.072289156626506,False,,,0.065863453815261,0.21409424900502672,0.06102522375915381,0.15928754979106186,outlier,outlier,0.38745939029988696
4480,270300001.0,tess2018206045859-s0001-0000000270300001-0120-s_lc.fits,0.0120481927710843,270300001.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,Pl,planet_like,0.9619491996880156
4481,270300024.0,tess2018206045859-s0001-0000000270300024-0120-s_lc.fits,0.0120481927710843,270300024.0,0.0421686746987951,False,,,0.03614457831325294,0.12888143341117214,0.030919446704637917,0.06749720799768354,err,outlier,0.8069700318497546
4482,270300386.0,tess2018206045859-s0001-0000000270300386-0120-s_lc.fits,0.0461847389558234,270300386.0,0.0542168674698795,False,,,0.05261044176706828,0.21849411095701038,0.047599674532140035,0.16402703445192768,err,outlier,0.835512979009865
4483,270302811.0,tess2018206045859-s0001-0000000270302811-0120-s_lc.fits,0.0120481927710843,270302811.0,0.0240963855421686,False,,,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,err,outlier,0.6015840143331659
4484,270303015.0,tess2018206045859-s0001-0000000270303015-0120-s_lc.fits,0.0401606425702812,270303015.0,0.0120481927710843,False,,,0.017670682730923683,0.18227381520917868,0.012205044751830822,0.12501091576859563,err,outlier,0.8311024411808694
4485,270303376.0,tess2018206045859-s0001-0000000270303376-0120-s_lc.fits,0.0040160642570282,270303376.0,0.0240963855421686,False,,,0.020080321285140524,0.08174396107021206,0.014646053702196946,0.016721222398579802,PM*,stellar,0.7578314316883179
4486,270305411.0,tess2018206045859-s0001-0000000270305411-0120-s_lc.fits,0.0341365461847389,270305411.0,0.0120481927710843,False,,,0.016465863453815222,0.16976147677414283,0.01098454027664772,0.11153275742372341,*,stellar,0.7437467844597164
4487,270336215.0,tess2018206045859-s0001-0000000270336215-0120-s_lc.fits,0.036144578313253,270336215.0,0.0301204819277108,False,,,0.031325301204819245,0.18680432685090584,0.026037428803905655,0.12989113489050674,err,outlier,0.8801041649322803
4488,270336571.0,tess2018206045859-s0001-0000000270336571-0120-s_lc.fits,0.0261044176706828,270336571.0,0.072289156626506,False,,,0.06305220883534136,0.18302817858023768,0.058177379983726685,0.12582350799645886,outlier,outlier,0.5087673652691523
4489,270337261.0,tess2018206045859-s0001-0000000270337261-0120-s_lc.fits,0.0120481927710843,270337261.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.5343664836173936
4490,270337342.0,tess2018206045859-s0001-0000000270337342-0120-s_lc.fits,0.0120481927710843,270337342.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,err,outlier,0.7764014577822723
4491,270338128.0,tess2018206045859-s0001-0000000270338128-0120-s_lc.fits,0.108433734939759,270338128.0,0.1626506024096385,False,,,0.15180722891566262,0.3440941526659365,0.1480878763222132,0.2993220681552424,outlier,outlier,0.5341879218457974
4492,270339594.0,tess2018206045859-s0001-0000000270339594-0120-s_lc.fits,0.1506024096385541,270339594.0,0.3012048192771084,False,,,0.2710843373493976,0.4202244702722234,0.2689178193653377,0.38132883938113643,outlier,outlier,0.48755957073544326
4493,270340904.0,tess2018206045859-s0001-0000000270340904-0120-s_lc.fits,0.0240963855421686,270340904.0,0.0421686746987951,False,,,0.03855421686746981,0.16525410953243305,0.033360455655004076,0.10667746920420525,outlier,outlier,0.3559823770115905
4494,270341214.0,tess2018206045859-s0001-0000000270341214-0120-s_lc.fits,0.0863453815261044,270341214.0,0.3253012048192771,True,6602162.611220772,0.10535453387749517,0.27751004016064257,0.3491470423227241,0.27542717656631416,0.30476498733833074,outlier,outlier,0.5531404076246351
4495,270341486.0,tess2018206045859-s0001-0000000270341486-0120-s_lc.fits,0.104417670682731,270341486.0,0.2168674698795181,False,,,0.19437751004016068,0.3516478486576621,0.19121236777868195,0.3074588294164648,*,stellar,0.7860084096204021
4496,270342006.0,tess2018206045859-s0001-0000000270342006-0120-s_lc.fits,0.1465863453815261,270342006.0,0.2650602409638554,False,,,0.24136546184738955,0.4092607731309612,0.23881204231082184,0.3695188610239828,*,stellar,0.6243793993480311
4497,270342707.0,tess2018206045859-s0001-0000000270342707-0120-s_lc.fits,0.1204819277108434,270342707.0,0.1867469879518072,False,,,0.17349397590361443,0.3641125185446395,0.17005695687550856,0.32088563970660383,err,outlier,0.627239934561309
4498,270356871.0,tess2018206045859-s0001-0000000270356871-0120-s_lc.fits,0.0843373493975904,270356871.0,0.2228915662650602,False,,,0.19518072289156624,0.32674993453336126,0.19202603742880392,0.2806390602129159,PM*,stellar,0.7536099580305412
4499,270366301.0,tess2018206045859-s0001-0000000270366301-0120-s_lc.fits,0.0120481927710843,270366301.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,outlier,outlier,0.45445806697732716
4500,270368906.0,tess2018206045859-s0001-0000000270368906-0120-s_lc.fits,0.108433734939759,270368906.0,0.2289156626506023,False,,,0.20481927710843364,0.35912448735677377,0.20179007323026846,0.31551258537880805,outlier,outlier,0.46912183801060586
4501,270368637.0,tess2018206045859-s0001-0000000270368637-0120-s_lc.fits,0.0783132530120481,270368637.0,0.2289156626506023,False,,,0.19879518072289146,0.319566304814518,0.19568755085435308,0.2729009304185373,Pl,planet_like,0.6105973867481246
4502,270394036.0,tess2018206045859-s0001-0000000270394036-0120-s_lc.fits,0.108433734939759,270394036.0,0.2289156626506023,False,,,0.20481927710843364,0.35912448735677377,0.20179007323026846,0.31551258537880805,outlier,outlier,0.5393311726796255
4503,270375929.0,tess2018206045859-s0001-0000000270375929-0120-s_lc.fits,0.0100401606425701,270375929.0,0.0120481927710843,False,,,0.011646586345381462,0.10211333360355755,0.006102522375915392,0.03866289459802859,outlier,outlier,0.40902729546658523
4504,270474308.0,tess2018206045859-s0001-0000000270474308-0120-s_lc.fits,0.0883534136546184,270474308.0,0.2108433734939758,False,,,0.18634538152610433,0.3296297856388516,0.1830756712774613,0.28374120530042146,outlier,outlier,0.5997205598229035
4505,270474668.0,tess2018206045859-s0001-0000000270474668-0120-s_lc.fits,0.1204819277108434,270474668.0,0.1265060240963855,False,,,0.1253012048192771,0.3488194244948301,0.12123677786818556,0.30441208088652044,outlier,outlier,0.3921706501874717
4506,270474754.0,tess2018206045859-s0001-0000000270474754-0120-s_lc.fits,0.2630522088353413,270474754.0,0.3313253012048193,False,,,0.3176706827309237,0.5254306517487846,0.31611065907241664,0.4946558229951619,outlier,outlier,0.4178072710186609
4507,270475373.0,tess2018206045859-s0001-0000000270475373-0120-s_lc.fits,0.0120481927710843,270475373.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,*,stellar,0.6943093372241402
4508,270475697.0,tess2018206045859-s0001-0000000270475697-0120-s_lc.fits,0.0120481927710843,270475697.0,0.0240963855421686,False,,,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,outlier,outlier,0.4903358382104136
4509,270483647.0,tess2018206045859-s0001-0000000270483647-0120-s_lc.fits,0.0843373493975904,270483647.0,0.1626506024096385,False,,,0.1469879518072289,0.3129870765112861,0.14320585842148092,0.26581385542304947,outlier,outlier,0.5186428007043036
4510,270500463.0,tess2018206045859-s0001-0000000270500463-0120-s_lc.fits,0.0120481927710843,270500463.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,*,stellar,0.8318863241045712
4511,270501383.0,tess2018206045859-s0001-0000000270501383-0120-s_lc.fits,0.0120481927710843,270501383.0,0.036144578313253,False,,,0.03132530120481926,0.12583486302322083,0.02603742880390567,0.0642154746661563,*,stellar,0.6707160274730125
4512,270502840.0,tess2018206045859-s0001-0000000270502840-0120-s_lc.fits,0.0120481927710843,270502840.0,0.0240963855421686,False,,,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,outlier,outlier,0.543593973696588
4513,270503156.0,tess2018206045859-s0001-0000000270503156-0120-s_lc.fits,0.0481927710843373,270503156.0,0.0843373493975904,False,,,0.07710843373493978,0.23370460293865608,0.07241659886086259,0.18041161519967835,outlier,outlier,0.5841663106265398
4514,270507554.0,tess2018206045859-s0001-0000000270507554-0120-s_lc.fits,0.0120481927710843,270507554.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,PM*,stellar,0.6262626441703412
4515,270507908.0,tess2018206045859-s0001-0000000270507908-0120-s_lc.fits,0.0120481927710843,270507908.0,0.1024096385542169,False,,,0.08433734939759038,0.15181441996906986,0.07973962571196104,0.09220037805282479,*,stellar,0.6453353088881981
4516,270535673.0,tess2018206045859-s0001-0000000270535673-0120-s_lc.fits,0.0542168674698795,270535673.0,0.108433734939759,False,,,0.0975903614457831,0.25213468216333407,0.09316517493897482,0.20026430120145666,err,outlier,0.7503036221083024
4517,270537533.0,tess2018206045859-s0001-0000000270537533-0120-s_lc.fits,0.0060240963855421,270537533.0,0.0120481927710843,False,,,0.010843373493975862,0.0840448940544443,0.005288852725793365,0.019199763021776478,*,stellar,0.7473674864586493
4518,270537714.0,tess2018206045859-s0001-0000000270537714-0120-s_lc.fits,0.0120481927710843,270537714.0,0.0542168674698795,False,,,0.04578313253012046,0.13438043953413212,0.04068348250610257,0.07342067910977736,outlier,outlier,0.5989821107133998
4519,270554742.0,tess2018206045859-s0001-0000000270554742-0120-s_lc.fits,0.0180722891566265,270554742.0,0.0180722891566265,False,,,0.018072289156626502,0.1344332144844662,0.012611879576891857,0.07347752772691947,*,stellar,0.7001125994546382
4520,270555745.0,tess2018206045859-s0001-0000000270555745-0120-s_lc.fits,0.036144578313253,270555745.0,0.0060240963855421,False,,,0.012048192771084279,0.16761683064000127,0.006509357200976423,0.10922256733897169,outlier,outlier,0.5796937264922999
4521,270557475.0,tess2018206045859-s0001-0000000270557475-0120-s_lc.fits,0.0040160642570282,270557475.0,0.0060240963855421,False,,,0.00562248995983932,0.06622095055608536,4.0766001685454967e-17,1.3600232051658168e-15,outlier,outlier,0.37139845243512887
4522,270557659.0,tess2018206045859-s0001-0000000270557659-0120-s_lc.fits,0.0120481927710843,270557659.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,PM*,stellar,0.9627673975340186
4523,270558473.0,tess2018206045859-s0001-0000000270558473-0120-s_lc.fits,0.1606425702811246,270558473.0,0.3192771084337349,False,,,0.28755020080321286,0.43365114877778,0.28559804719283977,0.3957919151589508,outlier,outlier,0.5349367761637521
4524,270564386.0,tess2018206045859-s0001-0000000270564386-0120-s_lc.fits,0.1345381526104417,270564386.0,0.2891566265060241,False,,,0.25823293172690764,0.4009821142041461,0.25589910496338497,0.3606011773729104,outlier,outlier,0.5778889355869634
4525,270564776.0,tess2018206045859-s0001-0000000270564776-0120-s_lc.fits,0.0120481927710843,270564776.0,0.0301204819277108,False,,,0.0265060240963855,0.12252191471678328,0.021155410903173345,0.06064680186415554,outlier,outlier,0.5566750028036049
4526,270565368.0,tess2018206045859-s0001-0000000270565368-0120-s_lc.fits,0.072289156626506,270565368.0,0.1686746987951807,False,,,0.1493975903614458,0.297233194013986,0.1456468673718471,0.2488439401711917,outlier,outlier,0.4170362162167115
4527,270573412.0,tess2018206045859-s0001-0000000270573412-0120-s_lc.fits,0.0180722891566265,270573412.0,0.0060240963855421,False,,,0.00843373493975898,0.12306958210169953,0.002847843775427199,0.06123674336650127,outlier,outlier,0.56294271610243
4528,270623499.0,tess2018206045859-s0001-0000000270623499-0120-s_lc.fits,0.1124497991967871,270623499.0,0.2831325301204819,False,,,0.24899598393574296,0.3746886811118162,0.2465419039869813,0.3322781699280028,outlier,outlier,0.5155035546546762
4529,270627532.0,tess2018206045859-s0001-0000000270627532-0120-s_lc.fits,0.0060240963855421,270627532.0,0.0240963855421686,False,,,0.0204819277108433,0.09313806308475954,0.015052888527257939,0.028994828323406913,outlier,outlier,0.599851631371538
4530,270627594.0,tess2018206045859-s0001-0000000270627594-0120-s_lc.fits,0.0120481927710843,270627594.0,0.0180722891566265,False,,,0.01686746987951806,0.11469805088864539,0.011391375101708769,0.052219018673038686,outlier,outlier,0.42980575405194216
4531,270672809.0,tess2018206045859-s0001-0000000270672809-0120-s_lc.fits,0.1164658634538151,270672809.0,0.2650602409638554,False,,,0.23534136546184736,0.3759847654923685,0.23270951993490643,0.33367429828563133,outlier,outlier,0.514086632396769
4532,270673133.0,tess2018206045859-s0001-0000000270673133-0120-s_lc.fits,0.036144578313253,270673133.0,0.036144578313253,False,,,0.036144578313253004,0.19011727515734336,0.030919446704637987,0.13345980769250748,err,outlier,0.7230177253810901
4533,270627580.0,tess2018206045859-s0001-0000000270627580-0120-s_lc.fits,0.0120481927710843,270627580.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,PM*,stellar,0.764911865535362
4534,270676778.0,tess2018206045859-s0001-0000000270676778-0120-s_lc.fits,0.1626506024096385,270676778.0,0.2891566265060241,False,,,0.26385542168674697,0.430186286350292,0.2615947925142393,0.392059602075881,PM*,stellar,0.786858041918127
4535,270676943.0,tess2018206045859-s0001-0000000270676943-0120-s_lc.fits,0.1285140562248995,270676943.0,0.2710843373493976,False,,,0.24257028112449797,0.3909223777419547,0.24003254678600489,0.34976493587823965,outlier,outlier,0.5567315557086204
4536,270677029.0,tess2018206045859-s0001-0000000270677029-0120-s_lc.fits,0.0943775100401606,270677029.0,0.1265060240963855,False,,,0.12008032128514053,0.3169027534484824,0.11594792514239222,0.27003178111782744,outlier,outlier,0.4267451184318588
4537,270677372.0,tess2018206045859-s0001-0000000270677372-0120-s_lc.fits,0.0481927710843373,270677372.0,0.0783132530120481,False,,,0.07228915662650594,0.23159182634175474,0.06753458096013018,0.1781357546426589,outlier,outlier,0.44194296150013973
4538,270677813.0,tess2018206045859-s0001-0000000270677813-0120-s_lc.fits,0.1566265060240963,270677813.0,0.2530120481927711,False,,,0.23373493975903617,0.4172091400856649,0.2310821806346624,0.3780807576634369,PM*,stellar,0.7803620581161621
4539,270678026.0,tess2018206045859-s0001-0000000270678026-0120-s_lc.fits,0.2148594377510041,270678026.0,0.3373493975903614,False,,,0.31285140562249,0.4869870361678073,0.31122864117168436,0.4532447677523677,outlier,outlier,0.49060245497498367
4540,271502950.0,tess2018206045859-s0001-0000000271502950-0120-s_lc.fits,0.0240963855421686,271502950.0,0.0120481927710843,False,,,0.014457831325301162,0.1461369361109511,0.008950366151342589,0.08608465261609023,*,stellar,0.7078435885929132
4541,271503028.0,tess2018206045859-s0001-0000000271503028-0120-s_lc.fits,0.1405622489959838,271503028.0,0.2891566265060241,False,,,0.25943775100401606,0.4074796297145985,0.257119609438568,0.36760023221408406,outlier,outlier,0.4573796406156524
4542,271503137.0,tess2018206045859-s0001-0000000271503137-0120-s_lc.fits,0.0120481927710843,271503137.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.4577932312026371
4543,271503364.0,tess2018206045859-s0001-0000000271503364-0120-s_lc.fits,0.1967871485943776,271503364.0,0.2590361445783132,False,,,0.24658634538152607,0.4566767674521869,0.24410089503661514,0.4205948675481948,outlier,outlier,0.5100594595725921
4544,271503437.0,tess2018206045859-s0001-0000000271503437-0120-s_lc.fits,0.036144578313253,271503437.0,0.0301204819277108,False,,,0.031325301204819245,0.18680432685090584,0.026037428803905655,0.12989113489050674,err,outlier,0.726342651047069
4545,271503441.0,tess2018206045859-s0001-0000000271503441-0120-s_lc.fits,0.0160642570281124,271503441.0,0.0060240963855421,False,,,0.00803212851405616,0.11691889059804288,0.002441008950366164,0.054611283669486047,PM*,stellar,0.6976962845869014
4546,271503787.0,tess2018206045859-s0001-0000000271503787-0120-s_lc.fits,0.0120481927710843,271503787.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,*,stellar,0.8405774345108218
4547,271554516.0,tess2018206045859-s0001-0000000271554516-0120-s_lc.fits,0.0843373493975904,271554516.0,0.0963855421686746,False,,,0.09397590361445778,0.29441918987711296,0.08950366151342556,0.24581272474037352,outlier,outlier,0.442273182152096
4548,271554988.0,tess2018206045859-s0001-0000000271554988-0120-s_lc.fits,0.1485943775100402,271554988.0,0.1807228915662651,False,,,0.17429718875502012,0.3934065602402997,0.17087062652563068,0.3524408709357905,outlier,outlier,0.5611989242906322
4549,271575428.0,tess2018206045859-s0001-0000000271575428-0120-s_lc.fits,0.036144578313253,271575428.0,0.0180722891566265,False,,,0.0216867469879518,0.17898046302276793,0.01627339300244108,0.12146335169938986,outlier,outlier,0.3548557683676305
4550,271575759.0,tess2018206045859-s0001-0000000271575759-0120-s_lc.fits,0.0160642570281124,271575759.0,0.0060240963855421,False,,,0.00803212851405616,0.11691889059804288,0.002441008950366164,0.054611283669486047,outlier,outlier,0.2943386132492271
4551,271596290.0,tess2018206045859-s0001-0000000271596290-0120-s_lc.fits,0.5220883534136547,271596290.0,0.5,False,,,0.504417670682731,0.719466809627213,0.5052888527257935,0.7036695156869375,outlier,outlier,0.5339191691310353
4552,271596225.0,tess2018206045859-s0001-0000000271596225-0120-s_lc.fits,0.0120481927710843,271596225.0,0.0240963855421686,True,15913.89651188902,0.0002441490619497785,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,outlier,outlier,0.42382008990851866
4553,271597440.0,tess2018206045859-s0001-0000000271597440-0120-s_lc.fits,0.0120481927710843,271597440.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.33967396890693624
4554,271597672.0,tess2018206045859-s0001-0000000271597672-0120-s_lc.fits,0.1365461847389559,271597672.0,0.2891566265060241,False,,,0.25863453815261045,0.40316382113998284,0.25630593978844596,0.36295128896044354,outlier,outlier,0.5332815248063251
4555,271598172.0,tess2018206045859-s0001-0000000271598172-0120-s_lc.fits,0.0240963855421686,271598172.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,outlier,outlier,0.36556892582583644
4556,271638135.0,tess2018206045859-s0001-0000000271638135-0120-s_lc.fits,0.0783132530120481,271638135.0,0.1626506024096385,False,,,0.14578313253012043,0.3045359701236807,0.1419853539462978,0.2567104131949717,outlier,outlier,0.5726206395568985
4557,271598242.0,tess2018206045859-s0001-0000000271598242-0120-s_lc.fits,0.0060240963855421,271598242.0,0.0120481927710843,False,,,0.010843373493975862,0.0840448940544443,0.005288852725793365,0.019199763021776478,Pl,planet_like,0.8543222704896819
4558,271640350.0,tess2018206045859-s0001-0000000271640350-0120-s_lc.fits,0.0060240963855421,271640350.0,0.0301204819277108,False,,,0.02530120481927706,0.0968025487815374,0.019934906427990264,0.03294217347636351,outlier,outlier,0.5445258075142663
4559,271639931.0,tess2018206045859-s0001-0000000271639931-0120-s_lc.fits,0.1887550200803212,271639931.0,0.3192771084337349,False,,,0.2931726907630522,0.46057678823480613,0.2912937347436941,0.4247959285992008,outlier,outlier,0.44184931209802947
4560,271641173.0,tess2018206045859-s0001-0000000271641173-0120-s_lc.fits,0.0240963855421686,271641173.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,PM*,stellar,0.7052974585457055
4561,271643418.0,tess2018206045859-s0001-0000000271643418-0120-s_lc.fits,0.144578313253012,271643418.0,0.3614457831325302,False,,,0.31807228915662655,0.42442836266017975,0.31651749389747774,0.3858572277046989,outlier,outlier,0.41034599790872767
4562,271642609.0,tess2018206045859-s0001-0000000271642609-0120-s_lc.fits,0.1325301204819277,271642609.0,0.1626506024096385,False,,,0.15662650602409633,0.3718974213121376,0.1529698942229455,0.3292714544561449,outlier,outlier,0.5193360561886732
4563,271642710.0,tess2018206045859-s0001-0000000271642710-0120-s_lc.fits,0.034136546184739,271642710.0,0.0060240963855421,False,,,0.01164658634538148,0.16333163529033157,0.006102522375915411,0.10460660032677564,outlier,outlier,0.40826544763874295
4564,271693548.0,tess2018206045859-s0001-0000000271693548-0120-s_lc.fits,0.036144578313253,271693548.0,0.0421686746987951,False,,,0.04096385542168668,0.19316384554529467,0.03580146460537023,0.13674154102403469,outlier,outlier,0.5819362113022895
4565,271644257.0,tess2018206045859-s0001-0000000271644257-0120-s_lc.fits,0.0120481927710843,271644257.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,PM*,stellar,0.8182724715119747
4566,271697129.0,tess2018206045859-s0001-0000000271697129-0120-s_lc.fits,0.144578313253012,271697129.0,0.2710843373493976,False,,,0.24578313253012046,0.40831916042684285,0.2432872253864931,0.36850456579918983,outlier,outlier,0.3984508498991793
4567,271698144.0,tess2018206045859-s0001-0000000271698144-0120-s_lc.fits,0.0843373493975904,271698144.0,0.1807228915662651,False,,,0.16144578313253016,0.3173501780103767,0.15785191212367788,0.2705137421136802,outlier,outlier,0.5966771732659395
4568,271720840.0,tess2018206045859-s0001-0000000271720840-0120-s_lc.fits,0.0060240963855421,271720840.0,0.0060240963855421,False,,,0.0060240963855421,0.07761505257063284,0.00040683482506103427,0.01227360592482847,outlier,outlier,0.48491215344669825
4569,271725679.0,tess2018206045859-s0001-0000000271725679-0120-s_lc.fits,0.1204819277108434,271725679.0,0.1626506024096385,False,,,0.1542168674698795,0.3583439824909291,0.15052888527257938,0.31467183380983343,outlier,outlier,0.44154627756123727
4570,271793579.0,tess2018206045859-s0001-0000000271793579-0120-s_lc.fits,0.072289156626506,271793579.0,0.0542168674698795,False,,,0.0578313253012048,0.2616621747175259,0.05288852725793333,0.21052721519964407,outlier,outlier,0.46140741205039976
4571,271796478.0,tess2018206045859-s0001-0000000271796478-0120-s_lc.fits,0.0180722891566265,271796478.0,0.0180722891566265,False,,,0.018072289156626502,0.1344332144844662,0.012611879576891857,0.07347752772691947,outlier,outlier,0.5669952591463382
4572,271798242.0,tess2018206045859-s0001-0000000271798242-0120-s_lc.fits,0.072289156626506,271798242.0,0.2168674698795181,False,,,0.1879518072289157,0.3082312062599059,0.18470301057770552,0.2606908823953793,PM*,stellar,0.6812924578205882
4573,271800108.0,tess2018206045859-s0001-0000000271800108-0120-s_lc.fits,0.0301204819277108,271800108.0,0.0120481927710843,False,,,0.0156626506024096,0.1607948788980626,0.01017087062652567,0.10187403322791665,outlier,outlier,0.4865872215168204
4574,271807116.0,tess2018206045859-s0001-0000000271807116-0120-s_lc.fits,0.0481927710843373,271807116.0,0.0481927710843373,False,,,0.04819277108433731,0.2195285199793806,0.04312449145646871,0.16514128888720025,outlier,outlier,0.4643864967431508
4575,271807631.0,tess2018206045859-s0001-0000000271807631-0120-s_lc.fits,0.0662650602409639,271807631.0,0.0060240963855421,False,,,0.01807228915662646,0.2214590164825266,0.012611879576891812,0.16722079925919964,outlier,outlier,0.32991272893119444
4576,271811957.0,tess2018206045859-s0001-0000000271811957-0120-s_lc.fits,0.0120481927710843,271811957.0,0.0301204819277108,False,,,0.0265060240963855,0.12252191471678328,0.021155410903173345,0.06064680186415554,*,stellar,0.8109902143688303
4577,271886952.0,tess2018206045859-s0001-0000000271886952-0120-s_lc.fits,0.036144578313253,271886952.0,0.0060240963855421,False,,,0.012048192771084279,0.16761683064000127,0.006509357200976423,0.10922256733897169,outlier,outlier,0.5369506042901746
4578,271888549.0,tess2018206045859-s0001-0000000271888549-0120-s_lc.fits,0.0120481927710843,271888549.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,outlier,outlier,0.3786531196059301
4579,271889401.0,tess2018206045859-s0001-0000000271889401-0120-s_lc.fits,0.0481927710843373,271889401.0,0.0602409638554216,False,,,0.057831325301204745,0.22471088535088607,0.05288852725793328,0.17072367793787918,outlier,outlier,0.4823540809103775
4580,271889486.0,tess2018206045859-s0001-0000000271889486-0120-s_lc.fits,0.0120481927710843,271889486.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,PM*,stellar,0.8455429811647457
4581,271890182.0,tess2018206045859-s0001-0000000271890182-0120-s_lc.fits,0.0742971887550201,271890182.0,0.2349397590361446,False,,,0.2028112449799197,0.315001254894813,0.19975589910496344,0.2679835070296571,Pl?,planet_like,0.8222851360465229
4582,271891360.0,tess2018206045859-s0001-0000000271891360-0120-s_lc.fits,0.0180722891566265,271891360.0,0.0060240963855421,False,,,0.00843373493975898,0.12306958210169953,0.002847843775427199,0.06123674336650127,outlier,outlier,0.5671585158678276
4583,271893066.0,tess2018206045859-s0001-0000000271893066-0120-s_lc.fits,0.0240963855421686,271893066.0,0.0180722891566265,False,,,0.01927710843373492,0.1510707270099063,0.013832384052074917,0.09139927987956041,*,stellar,0.6706651356655909
4584,271900941.0,tess2018206045859-s0001-0000000271900941-0120-s_lc.fits,0.1044176706827307,271900941.0,0.2530120481927711,False,,,0.22329317269076304,0.3591103915736156,0.2205044751830757,0.3154974015505902,outlier,outlier,0.3273475139489389
4585,271900492.0,tess2018206045859-s0001-0000000271900492-0120-s_lc.fits,0.0562248995983934,271900492.0,0.108433734939759,False,,,0.09799196787148588,0.2555528778460293,0.0935720097640358,0.20394634536165307,*,stellar,0.6276793146946952
4586,271900960.0,tess2018206045859-s0001-0000000271900960-0120-s_lc.fits,0.140562248995984,271900960.0,0.3433734939759036,False,,,0.3028112449799197,0.417129217445649,0.3010577705451587,0.3779946658427059,outlier,outlier,0.5794887262899332
4587,271900514.0,tess2018206045859-s0001-0000000271900514-0120-s_lc.fits,0.0582329317269075,271900514.0,0.2530120481927711,False,,,0.2140562248995984,0.2936526101478368,0.21114727420667215,0.244986973180919,Pl?,planet_like,0.6418911004064521
4588,271903890.0,tess2018206045859-s0001-0000000271903890-0120-s_lc.fits,0.0903614457831325,271903890.0,0.1927710843373493,False,,,0.17228915662650596,0.3282928528086129,0.16883645240032544,0.28230107542574046,outlier,outlier,0.5545865890171952
4589,271904892.0,tess2018206045859-s0001-0000000271904892-0120-s_lc.fits,0.0080321285140563,271904892.0,0.0180722891566265,False,,,0.01606425702811246,0.09858435728860891,0.010577705451586743,0.034861518714924516,outlier,outlier,0.4506562960099661
4590,271971130.0,tess2018206045859-s0001-0000000271971130-0120-s_lc.fits,0.0040160642570282,271971130.0,0.0060240963855421,True,160772.02929945465,0.002555949715174184,0.00562248995983932,0.06622095055608536,4.0766001685454967e-17,1.3600232051658168e-15,outlier,outlier,0.4049695702453152
4591,271971626.0,tess2018206045859-s0001-0000000271971626-0120-s_lc.fits,0.0240963855421686,271971626.0,0.0542168674698795,False,,,0.048192771084337324,0.17075311565539303,0.043124491456468725,0.11260094031629907,Pl,planet_like,0.8680527473506675
4592,271972405.0,tess2018206045859-s0001-0000000271972405-0120-s_lc.fits,0.0240963855421686,271972405.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,outlier,outlier,0.4707886316870213
