,filename,matched_label,label_group,similarity_score
6202,tess2018206045859-s0001-0000000382030292-0120-s_lc.fits,outlier,outlier,0.49788622297224366
6203,tess2018206045859-s0001-0000000167417154-0120-s_lc.fits,outlier,outlier,0.5905756200924269
6204,tess2018206045859-s0001-0000000316853608-0120-s_lc.fits,PM*,stellar,0.8489142225746925
6205,tess2018206045859-s0001-0000000177023568-0120-s_lc.fits,outlier,outlier,0.4894013551606641
6206,tess2018206045859-s0001-0000000403317759-0120-s_lc.fits,outlier,outlier,0.5356786840210994
6207,tess2018206045859-s0001-0000000139089310-0120-s_lc.fits,PM*,stellar,0.6102288305855523
6208,tess2018206045859-s0001-0000000270337261-0120-s_lc.fits,outlier,outlier,0.5343664836173936
6209,tess2018206045859-s0001-0000000237325937-0120-s_lc.fits,outlier,outlier,0.5531992645270436
6210,tess2018206045859-s0001-0000000273986610-0120-s_lc.fits,outlier,outlier,0.383360440692564
6211,tess2018206045859-s0001-0000000147334874-0120-s_lc.fits,outlier,outlier,0.5093084158893801
6212,tess2018206045859-s0001-0000000403135431-0120-s_lc.fits,err,outlier,0.7760218232235727
6213,tess2018206045859-s0001-0000000181233908-0120-s_lc.fits,*,stellar,0.7179436888086583
6214,tess2018206045859-s0001-0000000220460948-0120-s_lc.fits,outlier,outlier,0.46985490596590546
6215,tess2018206045859-s0001-0000000382575703-0120-s_lc.fits,err,outlier,0.7870030332054674
6216,tess2018206045859-s0001-0000000160037571-0120-s_lc.fits,*,stellar,0.850459707360994
6217,tess2018206045859-s0001-0000000159859403-0120-s_lc.fits,PM*,stellar,0.8913905079143428
6218,tess2018206045859-s0001-0000000231838187-0120-s_lc.fits,*,stellar,0.8769455252398061
6219,tess2018206045859-s0001-0000000032197339-0120-s_lc.fits,outlier,outlier,0.4247019719487686
6220,tess2018206045859-s0001-0000000300444683-0120-s_lc.fits,outlier,outlier,0.3860907970584527
6221,tess2018206045859-s0001-0000000257720712-0120-s_lc.fits,PM*,stellar,0.8403390493790578
6222,tess2018206045859-s0001-0000000272236131-0120-s_lc.fits,outlier,outlier,0.539845642339751
6223,tess2018206045859-s0001-0000000263078117-0120-s_lc.fits,outlier,outlier,0.3599453849019499
6224,tess2018206045859-s0001-0000000266643315-0120-s_lc.fits,PM*,stellar,0.7713575201235662
